match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5198868902,2025-01-04 15:01:42.091000+00:00,8,6,0,[],"['TFT13_Pugilist-2', 'TFT13_Scrap-2']","['TFT13_Red (2★)', 'TFT13_Trundle (2★)', 'TFT13_Urgot (2★)', 'TFT13_Ziggs (1★)', 'TFT13_Gangplank (1★)', 'TFT13_Vi (1★)']"
NA1_5198708853,2025-01-04 07:11:44.072000+00:00,5,9,26,[],[],"['tft13_elise (1★)', 'TFT13_Silco (2★)', 'TFT13_Twitch (2★)', 'TFT13_Ekko (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (1★)', 'TFT13_Vi (1★)', 'TFT13_Malzahar (1★)']"
NA1_5198666000,2025-01-04 06:22:32.135000+00:00,1,10,0,[],"['TFT13_Hextech-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-2', 'TFT13_Squad-3', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Camille (2★)', 'TFT13_KogMaw (2★)', 'TFT13_Beardy (3★)', 'TFT13_TwistedFate (2★)', 'TFT13_Vi (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5198598327,2025-01-04 05:26:40.947000+00:00,4,8,4,[],"['TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-3', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5197746991,2025-01-03 04:00:11.445000+00:00,2,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-2', 'TFT13_Experiment-1', 'TFT13_Infused-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Teamup_Mentorship-1', 'TFT13_Warband-1']","['TFT13_Fish (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5197625390,2025-01-03 01:43:51.959000+00:00,2,9,0,[],"['TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5197604273,2025-01-03 01:16:54.254000+00:00,6,8,2,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_Martialist-2', 'TFT13_Pugilist-1', 'TFT13_Scrap-1']","['TFT13_Zyra (2★)', 'TFT13_Tristana (2★)', 'TFT13_Urgot (2★)', 'TFT13_Ezreal (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Corki (1★)']"
NA1_5197152556,2025-01-02 07:13:07.865000+00:00,3,9,1,[],"['TFT13_Experiment-1', 'TFT13_Hextech-3', 'TFT13_Infused-1', 'TFT13_Invoker-1', 'TFT13_Sniper-1', 'TFT13_Watcher-1']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (3★)', 'TFT13_NunuWillump (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Mordekaiser (1★)']"
NA1_5197134922,2025-01-02 06:36:35.600000+00:00,7,8,53,[],"['TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Vex (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'tft13_jinx (1★)']"
NA1_5197097687,2025-01-02 06:02:18.072000+00:00,4,8,0,[],"['TFT13_Cabal-2', 'TFT13_Infused-2', 'TFT13_MachineHerald-1']","['TFT13_Morgana (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (1★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Viktor (1★)', 'TFT13_Sion (2★)']"
NA1_5197072291,2025-01-02 05:32:01.578000+00:00,7,7,9,[],"['TFT13_Experiment-1', 'TFT13_Hextech-2', 'TFT13_Infused-1', 'TFT13_Invoker-1', 'TFT13_Sniper-1']","['TFT13_Amumu (2★)', 'TFT13_Blitzcrank (3★)', 'TFT13_KogMaw (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (1★)', 'TFT13_Malzahar (1★)']"
NA1_5197047262,2025-01-02 05:06:46.976000+00:00,7,6,29,[],"['TFT13_Family-1', 'TFT13_Pugilist-1', 'TFT13_Teamup_BloodBrothers-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Prime (3★)', 'TFT13_Silco (1★)']"
NA1_5196793993,2025-01-02 00:21:30.671000+00:00,1,8,10,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-3', 'TFT13_Infused-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Morgana (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (1★)', 'TFT13_Silco (2★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (1★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (3★)']"
NA1_5196765129,2025-01-01 23:56:55.835000+00:00,3,8,2,[],"['TFT13_Experiment-1', 'TFT13_Hextech-2', 'TFT13_Infused-2', 'TFT13_Sniper-1']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (2★)', 'TFT13_Blitzcrank (3★)', 'TFT13_KogMaw (3★)', 'TFT13_Silco (1★)', 'TFT13_DrMundo (1★)', 'TFT13_DrMundo (1★)', 'TFT13_Twitch (2★)', 'TFT13_DrMundo (1★)', 'TFT13_Blitzcrank (3★)']"
NA1_5196737688,2025-01-01 23:21:54.248000+00:00,7,6,43,[],"['TFT13_Invoker-2', 'TFT13_Titan-2']","['TFT13_Morgana (3★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Rell (3★)', 'TFT13_RenataGlasc (3★)']"
NA1_5196602040,2025-01-01 19:59:48.502000+00:00,5,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-1', 'TFT13_Sniper-1', 'TFT13_Squad-4']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (3★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Vi (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5196586239,2025-01-01 19:28:20.558000+00:00,7,9,41,[],"['TFT13_Bruiser-1', 'TFT13_Crime-4', 'TFT13_Experiment-1', 'TFT13_Infused-1', 'TFT13_Invoker-1']","['TFT13_Singed (1★)', 'TFT13_RenataGlasc (1★)', 'TFT13_Urgot (1★)', 'TFT13_Chainsaw (2★)', 'TFT13_Gremlin (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Mordekaiser (1★)']"
NA1_5196473048,2025-01-01 13:43:36.106000+00:00,1,10,32,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Hextech-2', 'TFT13_Infused-1', 'TFT13_MachineHerald-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Teamup_Mentorship-1']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_Viktor (1★)']"
NA1_5196465418,2025-01-01 12:58:36.337000+00:00,2,9,16,[],"['TFT13_Invoker-2', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Rebel-1', 'TFT13_Titan-2']","['TFT13_Morgana (3★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Illaoi (2★)', 'TFT13_Rumble (1★)', 'TFT13_Viktor (1★)']"
NA1_5196457349,2025-01-01 12:26:53.619000+00:00,5,8,32,[],"['TFT13_Invoker-2', 'TFT13_Rebel-1', 'TFT13_Titan-2']","['TFT13_Morgana (1★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Rell (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Illaoi (2★)']"
NA1_5196447108,2025-01-01 11:39:49.905000+00:00,2,9,1,[],"['TFT13_Academy-1', 'TFT13_JunkerKing-1', 'TFT13_Rebel-1', 'TFT13_Titan-3', 'TFT13_Warband-1']","['TFT13_Lux (4★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Leona (3★)', 'TFT13_Rell (3★)', 'TFT13_Ezreal (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Rumble (1★)']"
NA1_5196439420,2025-01-01 11:01:15.164000+00:00,8,9,22,[],"['TFT13_Ambassador-1', 'TFT13_Experiment-1', 'TFT13_Hoverboard-1', 'TFT13_Sniper-3', 'TFT13_Squad-1', 'TFT13_Watcher-1']","['TFT13_Shooter (2★)', 'TFT13_Zeri (2★)', 'TFT13_KogMaw (2★)', 'TFT13_NunuWillump (1★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (1★)', 'TFT13_Twitch (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5196429680,2025-01-01 10:36:05.598000+00:00,6,7,35,[],"['TFT13_Ambassador-1', 'TFT13_Experiment-1', 'TFT13_Martialist-2', 'TFT13_Pugilist-1', 'TFT13_Scrap-1']","['TFT13_Zyra (2★)', 'TFT13_Tristana (3★)', 'TFT13_Urgot (2★)', 'TFT13_Ezreal (2★)', 'TFT13_NunuWillump (3★)', 'TFT13_Gangplank (2★)', 'TFT13_Corki (2★)']"
NA1_5196337679,2025-01-01 07:25:57.336000+00:00,3,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_Invoker-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Sorcerer-1', 'TFT13_Titan-1', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'tft13_swain (3★)', 'TFT13_Nami (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (3★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Rumble (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5196319669,2025-01-01 06:53:21.099000+00:00,7,9,40,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4']","['TFT13_Fish (1★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Gangplank (1★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Vi (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5196297965,2025-01-01 06:23:15.605000+00:00,4,8,18,[],"['TFT13_Invoker-2', 'TFT13_Rebel-1', 'TFT13_Titan-3']","['TFT13_Morgana (3★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Beardy (2★)', 'TFT13_Illaoi (1★)']"
NA1_5196276624,2025-01-01 05:51:56.584000+00:00,7,8,1,[],"['TFT13_Family-1', 'TFT13_Infused-1', 'TFT13_Pugilist-2', 'TFT13_Teamup_Menaces-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (2★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Urgot (2★)', 'TFT13_Prime (3★)', 'TFT13_Silco (1★)', 'TFT13_Vi (1★)']"
NA1_5196211403,2025-01-01 04:19:01.409000+00:00,2,8,1,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_Invoker-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'tft13_swain (3★)', 'TFT13_Nami (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (3★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5196039378,2025-01-01 00:05:03.713000+00:00,1,8,51,[],"['TFT13_Invoker-2', 'TFT13_Rebel-1', 'TFT13_Titan-3']","['TFT13_Morgana (3★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Beardy (1★)', 'TFT13_Illaoi (1★)']"
NA1_5195950016,2024-12-31 21:51:20.205000+00:00,2,9,0,[],[],"['tft13_elise (2★)', 'TFT13_Twitch (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Malzahar (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'tft13_jinx (1★)']"
NA1_5195927445,2024-12-31 21:18:59.798000+00:00,6,7,33,[],"['TFT13_Invoker-1', 'TFT13_MissMageTrait-1', 'TFT13_Rebel-1', 'TFT13_Titan-2']","['TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Illaoi (1★)', 'TFT13_MissMage (1★)']"
NA1_5195888588,2024-12-31 20:11:39.228000+00:00,3,9,5,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_Invoker-1', 'TFT13_MissMageTrait-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'tft13_swain (3★)', 'TFT13_Nami (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (3★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_MissMage (1★)', 'tft13_elise (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5195732371,2024-12-31 12:15:38.199000+00:00,1,10,2,[],"['TFT13_Ambusher-1', 'TFT13_BloodHunter-1', 'TFT13_Crime-5', 'TFT13_HighRoller-1', 'TFT13_Infused-1', 'TFT13_Pugilist-1']","['TFT13_Singed (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_Gremlin (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (2★)', 'tft13_jinx (2★)', 'TFT13_Warwick (1★)']"
NA1_5195722973,2024-12-31 11:19:31.278000+00:00,4,8,7,[],"['TFT13_Ambassador-1', 'TFT13_Experiment-1', 'TFT13_Hextech-2', 'TFT13_Infused-1', 'TFT13_Invoker-1', 'TFT13_Sniper-1', 'TFT13_Watcher-1']","['TFT13_Amumu (2★)', 'TFT13_Blitzcrank (3★)', 'TFT13_KogMaw (3★)', 'TFT13_NunuWillump (3★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (1★)', 'TFT13_Twitch (1★)', 'TFT13_Malzahar (1★)']"
NA1_5195714445,2024-12-31 10:56:09.698000+00:00,7,8,17,[],"['TFT13_Invoker-3', 'TFT13_Rebel-1', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_Heimerdinger (1★)', 'TFT13_Illaoi (2★)']"
NA1_5195687232,2024-12-31 09:36:29.031000+00:00,2,9,0,[],"['TFT13_Invoker-2', 'TFT13_JunkerKing-1', 'TFT13_MissMageTrait-1', 'TFT13_Rebel-1', 'TFT13_Titan-2']","['TFT13_Morgana (2★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (2★)', 'TFT13_Vex (2★)', 'TFT13_Rell (3★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Illaoi (1★)', 'TFT13_Rumble (1★)', 'TFT13_MissMage (1★)']"
NA1_5195612564,2024-12-31 07:25:55.426000+00:00,2,10,4,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Challenger-1', 'TFT13_HighRoller-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-3']","['TFT13_Fish (3★)', 'TFT13_Shooter (3★)', 'TFT13_Chainsaw (1★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_Viktor (1★)']"
NA1_5195505396,2024-12-31 05:21:15.872000+00:00,3,8,5,[],"['TFT13_Ambassador-1', 'TFT13_Family-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-3', 'TFT13_Scrap-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Tristana (2★)', 'TFT13_Prime (3★)', 'TFT13_Gangplank (2★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (1★)']"
NA1_5195475080,2024-12-31 04:48:05.449000+00:00,5,9,7,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_Hextech-2', 'TFT13_Infused-1', 'TFT13_Sniper-1', 'TFT13_Watcher-1']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Elise (1★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)']"
NA1_5195334384,2024-12-31 02:23:24.073000+00:00,4,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-2', 'TFT13_Infused-2', 'TFT13_Watcher-1']","['TFT13_Morgana (1★)', 'TFT13_Vladimir (2★)', 'TFT13_Cassiopeia (2★)', 'TFT13_Chainsaw (1★)', 'TFT13_Elise (1★)', 'TFT13_Silco (2★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Sion (2★)']"
NA1_5195311790,2024-12-31 01:55:50.387000+00:00,7,8,41,[],"['TFT13_Ambusher-4', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Camille (1★)', 'TFT13_Gremlin (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Zoe (1★)', 'tft13_jinx (1★)']"
NA1_5195021491,2024-12-30 18:02:54.717000+00:00,5,8,7,[],"['TFT13_Ambusher-1', 'TFT13_Family-2', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (4★)', 'TFT13_Urgot (3★)', 'TFT13_Prime (3★)', 'TFT13_Ekko (1★)', 'TFT13_Viktor (1★)']"
NA1_5195011899,2024-12-30 17:26:40.560000+00:00,5,7,48,[],"['TFT13_Ambassador-1', 'TFT13_Family-2', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Warband-1', 'TFT13_Watcher-2']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (2★)', 'TFT13_Prime (2★)', 'TFT13_Garen (1★)', 'TFT13_Corki (1★)']"
NA1_5194979468,2024-12-30 16:01:03.258000+00:00,1,10,5,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5194402145,2024-12-29 23:29:56.453000+00:00,3,8,22,[],"['TFT13_Invoker-2', 'TFT13_MachineHerald-1', 'TFT13_Rebel-1', 'TFT13_Titan-2']","['TFT13_Morgana (3★)', 'TFT13_Singed (3★)', 'TFT13_Irelia (3★)', 'TFT13_Vex (3★)', 'TFT13_Rell (3★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Illaoi (1★)', 'TFT13_Viktor (1★)']"
NA1_5194292549,2024-12-29 20:51:13.819000+00:00,4,8,25,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-1', 'TFT13_Family-1', 'TFT13_Pugilist-2', 'TFT13_Scrap-1', 'TFT13_Watcher-1']","['TFT13_Draven (2★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Urgot (1★)', 'TFT13_Prime (3★)', 'TFT13_Garen (1★)', 'TFT13_Ekko (2★)', 'TFT13_Vi (2★)']"
NA1_5194220997,2024-12-29 18:40:28.638000+00:00,3,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_Invoker-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'tft13_swain (2★)', 'TFT13_Nami (3★)', 'TFT13_NunuWillump (3★)', 'TFT13_Gangplank (3★)', 'tft13_elise (1★)', 'TFT13_Vi (1★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5194208779,2024-12-29 18:13:17.925000+00:00,8,8,37,[],"['TFT13_Ambassador-2', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Tristana (1★)', 'tft13_swain (1★)', 'TFT13_Nami (2★)', 'TFT13_Gangplank (1★)', 'TFT13_Ambessa (1★)', 'TFT13_Garen (2★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (1★)']"
NA1_5193944051,2024-12-29 06:33:54.721000+00:00,4,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_Invoker-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Rell (3★)', 'tft13_swain (3★)', 'TFT13_Nami (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (3★)', 'tft13_elise (1★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Viktor (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5193910005,2024-12-29 05:54:28.746000+00:00,4,9,17,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-3', 'TFT13_Infused-2', 'TFT13_MachineHerald-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Viktor (1★)', 'TFT13_Sion (3★)']"
NA1_5193806228,2024-12-29 04:09:46.170000+00:00,1,8,1,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_Invoker-1', 'TFT13_Pugilist-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'tft13_swain (3★)', 'TFT13_Nami (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (3★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5193627813,2024-12-29 00:22:15.594000+00:00,1,9,41,[],"['TFT13_Ambusher-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_Martialist-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-4', 'TFT13_Warband-1']","['TFT13_Blue (2★)', 'TFT13_Trundle (2★)', 'TFT13_Urgot (2★)', 'TFT13_Ziggs (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'TFT13_Rumble (2★)']"
NA1_5193605675,2024-12-28 23:59:36.435000+00:00,7,8,17,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Warband-1']","['tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (1★)', 'TFT13_Vi (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5193582953,2024-12-28 23:19:28.092000+00:00,3,8,1,[],"['TFT13_BloodHunter-1', 'TFT13_Family-1', 'TFT13_Infused-1', 'TFT13_Pugilist-1', 'TFT13_Teamup_BloodBrothers-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Prime (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Warwick (1★)']"
